survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,embark_town,alive,alone
0,3,female,30.5,0,0,7.75,Q,Third,woman,False,Queenstown,no,True
0,3,male,32.0,0,0,8.3625,S,Third,man,True,Southampton,no,True
0,3,male,24.0,0,0,9.5,S,Third,man,True,Southampton,no,True
0,3,male,48.0,0,0,7.8542,S,Third,man,True,Southampton,no,True
0,2,female,57.0,0,0,10.5,S,Second,woman,False,Southampton,no,True
1,2,female,54.0,1,3,23.0,S,Second,woman,False,Southampton,yes,False
0,3,male,18.0,0,0,7.75,S,Third,man,True,Southampton,no,True
1,3,female,5.0,0,0,12.475,S,Third,child,False,Southampton,yes,True
1,1,female,43.0,0,1,211.3375,S,First,woman,False,Southampton,yes,False
1,3,female,13.0,0,0,7.2292,C,Third,child,False,Cherbourg,yes,True
1,1,female,17.0,1,0,57.0,S,First,woman,False,Southampton,yes,False
0,1,male,29.0,0,0,30.0,S,First,man,True,Southampton,no,True
0,3,male,25.0,0,0,7.05,S,Third,man,True,Southampton,no,True
0,3,male,25.0,0,0,7.25,S,Third,man,True,Southampton,no,True
1,3,female,18.0,0,0,7.4958,S,Third,woman,False,Southampton,yes,True
0,3,male,8.0,4,1,29.125,Q,Third,child,False,Queenstown,no,False
1,3,male,1.0,1,2,20.575,S,Third,child,False,Southampton,yes,False
0,1,male,46.0,0,0,79.2,C,First,man,True,Cherbourg,no,True
0,2,male,16.0,0,0,26.0,S,Second,man,True,Southampton,no,True
0,3,male,25.0,0,0,7.8958,S,Third,man,True,Southampton,no,True
0,2,male,39.0,0,0,13.0,S,Second,man,True,Southampton,no,True
1,1,female,49.0,0,0,25.9292,S,First,woman,False,Southampton,yes,True
1,3,female,31.0,0,0,8.6833,S,Third,woman,False,Southampton,yes,True
0,3,male,30.0,0,0,7.2292,C,Third,man,True,Cherbourg,no,True
0,3,female,30.0,1,1,24.15,S,Third,woman,False,Southampton,no,False
0,2,male,34.0,0,0,13.0,S,Second,man,True,Southampton,no,True
1,2,female,31.0,1,1,26.25,S,Second,woman,False,Southampton,yes,False
1,1,male,11.0,1,2,120.0,S,First,child,False,Southampton,yes,False
1,3,male,0.42,0,1,8.5167,C,Third,child,False,Cherbourg,yes,False
1,3,male,27.0,0,0,6.975,S,Third,man,True,Southampton,yes,True
0,3,male,31.0,0,0,7.775,S,Third,man,True,Southampton,no,True
0,1,male,39.0,0,0,0.0,S,First,man,True,Southampton,no,True
0,3,female,18.0,0,0,7.775,S,Third,woman,False,Southampton,no,True
0,2,male,39.0,0,0,13.0,S,Second,man,True,Southampton,no,True
1,1,female,33.0,1,0,53.1,S,First,woman,False,Southampton,yes,False
0,3,male,26.0,0,0,7.8875,S,Third,man,True,Southampton,no,True
0,3,male,39.0,0,0,24.15,S,Third,man,True,Southampton,no,True
0,2,male,35.0,0,0,10.5,S,Second,man,True,Southampton,no,True
0,3,female,6.0,4,2,31.275,S,Third,child,False,Southampton,no,False
0,3,male,30.5,0,0,8.05,S,Third,man,True,Southampton,no,True
0,3,female,23.0,0,0,7.925,S,Third,woman,False,Southampton,no,True
0,2,male,31.0,1,1,37.0042,C,Second,man,True,Cherbourg,no,False
0,3,male,43.0,0,0,6.45,S,Third,man,True,Southampton,no,True
0,3,male,10.0,3,2,27.9,S,Third,child,False,Southampton,no,False
1,1,female,52.0,1,1,93.5,S,First,woman,False,Southampton,yes,False
1,3,male,27.0,0,0,8.6625,S,Third,man,True,Southampton,yes,True
0,1,male,38.0,0,0,0.0,S,First,man,True,Southampton,no,True
1,3,female,27.0,0,1,12.475,S,Third,woman,False,Southampton,yes,False
0,3,male,2.0,4,1,39.6875,S,Third,child,False,Southampton,no,False
1,2,male,1.0,0,2,37.0042,C,Second,child,False,Cherbourg,yes,False
1,1,female,62.0,0,0,80.0,,First,woman,False,,yes,True
1,3,female,15.0,1,0,14.4542,C,Third,child,False,Cherbourg,yes,False
1,2,male,0.83,1,1,18.75,S,Second,child,False,Southampton,yes,False
0,3,male,23.0,0,0,7.8542,S,Third,man,True,Southampton,no,True
0,3,male,18.0,0,0,8.3,S,Third,man,True,Southampton,no,True
1,1,female,39.0,1,1,83.1583,C,First,woman,False,Cherbourg,yes,False
0,3,male,21.0,0,0,8.6625,S,Third,man,True,Southampton,no,True
1,3,male,32.0,0,0,56.4958,S,Third,man,True,Southampton,yes,True
0,3,male,20.0,0,0,7.925,S,Third,man,True,Southampton,no,True
0,2,male,16.0,0,0,10.5,S,Second,man,True,Southampton,no,True
1,1,female,30.0,0,0,31.0,C,First,woman,False,Cherbourg,yes,True
0,3,male,34.5,0,0,6.4375,C,Third,man,True,Cherbourg,no,True
0,3,male,17.0,0,0,8.6625,S,Third,man,True,Southampton,no,True
0,3,male,42.0,0,0,7.55,S,Third,man,True,Southampton,no,True
0,3,male,35.0,0,0,7.8958,C,Third,man,True,Cherbourg,no,True
0,2,male,28.0,0,1,33.0,S,Second,man,True,Southampton,no,False
0,3,male,4.0,4,2,31.275,S,Third,child,False,Southampton,no,False
0,3,male,74.0,0,0,7.775,S,Third,man,True,Southampton,no,True
0,3,female,9.0,1,1,15.2458,C,Third,child,False,Cherbourg,no,False
1,1,female,16.0,0,1,39.4,S,First,woman,False,Southampton,yes,False
0,2,female,44.0,1,0,26.0,S,Second,woman,False,Southampton,no,False
1,3,female,18.0,0,1,9.35,S,Third,woman,False,Southampton,yes,False
1,1,female,45.0,1,1,164.8667,S,First,woman,False,Southampton,yes,False
1,1,male,51.0,0,0,26.55,S,First,man,True,Southampton,yes,True
1,3,female,24.0,0,3,19.2583,C,Third,woman,False,Cherbourg,yes,False
0,3,male,41.0,2,0,14.1083,S,Third,man,True,Southampton,no,False
0,2,male,21.0,1,0,11.5,S,Second,man,True,Southampton,no,False
1,1,female,48.0,0,0,25.9292,S,First,woman,False,Southampton,yes,True
0,2,male,24.0,0,0,13.0,S,Second,man,True,Southampton,no,True
1,2,female,42.0,0,0,13.0,S,Second,woman,False,Southampton,yes,True
1,2,female,27.0,1,0,13.8583,C,Second,woman,False,Cherbourg,yes,False
0,1,male,31.0,0,0,50.4958,S,First,man,True,Southampton,no,True
1,3,male,4.0,1,1,11.1333,S,Third,child,False,Southampton,yes,False
0,3,male,26.0,0,0,7.8958,S,Third,man,True,Southampton,no,True
1,1,female,47.0,1,1,52.5542,S,First,woman,False,Southampton,yes,False
0,1,male,33.0,0,0,5.0,S,First,man,True,Southampton,no,True
0,3,male,47.0,0,0,9.0,S,Third,man,True,Southampton,no,True
1,2,female,28.0,1,0,24.0,C,Second,woman,False,Cherbourg,yes,False
1,3,female,15.0,0,0,7.225,C,Third,child,False,Cherbourg,yes,True
0,3,male,20.0,0,0,9.8458,S,Third,man,True,Southampton,no,True
0,3,male,19.0,0,0,7.8958,S,Third,man,True,Southampton,no,True
1,1,female,56.0,0,1,83.1583,C,First,woman,False,Cherbourg,yes,False
1,2,female,25.0,0,1,26.0,S,Second,woman,False,Southampton,yes,False
0,3,male,33.0,0,0,7.8958,S,Third,man,True,Southampton,no,True
0,3,female,22.0,0,0,10.5167,S,Third,woman,False,Southampton,no,True
0,2,male,28.0,0,0,10.5,S,Second,man,True,Southampton,no,True
0,3,male,25.0,0,0,7.05,S,Third,man,True,Southampton,no,True
0,3,female,39.0,0,5,29.125,Q,Third,woman,False,Queenstown,no,False
0,2,male,27.0,0,0,13.0,S,Second,man,True,Southampton,no,True
1,1,female,19.0,0,0,30.0,S,First,woman,False,Southampton,yes,True
1,1,male,26.0,0,0,30.0,C,First,man,True,Cherbourg,yes,True
0,3,male,32.0,0,0,7.75,Q,Third,man,True,Queenstown,no,True
0,3,male,32.97658333333334,0,0,8.4583,Q,Third,man,True,Queenstown,no,True
1,2,male,35.64221825396825,0,0,13.0,S,Second,man,True,Southampton,yes,True
1,3,female,18.346999999999998,0,0,7.225,C,Third,woman,False,Cherbourg,yes,True
0,3,male,35.571486111111106,0,0,7.225,C,Third,man,True,Cherbourg,no,True
1,3,female,20.651428571428568,0,0,7.8792,Q,Third,woman,False,Queenstown,yes,True
0,3,male,26.76198549694611,0,0,7.8958,S,Third,man,True,Southampton,no,True
1,1,female,36.648,1,0,146.5208,C,First,woman,False,Cherbourg,yes,False
1,3,female,18.63142857142857,0,0,7.75,Q,Third,woman,False,Queenstown,yes,True
1,3,male,21.80633333333333,0,0,7.2292,C,Third,man,True,Cherbourg,yes,True
0,3,male,33.556181692920084,0,0,7.8958,C,Third,man,True,Cherbourg,no,True
0,3,male,31.065876522465345,0,0,8.05,S,Third,man,True,Southampton,no,True
0,3,male,35.90741666666667,1,0,15.5,Q,Third,man,True,Queenstown,no,False
1,3,female,18.63142857142857,0,0,7.75,Q,Third,woman,False,Queenstown,yes,True
0,3,male,24.824000000000005,2,0,21.6792,C,Third,man,True,Cherbourg,no,False
1,1,male,31.03,0,0,35.5,S,First,man,True,Southampton,yes,True
0,1,male,39.405,0,0,27.7208,C,First,man,True,Cherbourg,no,True
1,3,male,25.849,1,1,15.2458,C,Third,man,True,Cherbourg,yes,False
0,3,male,26.76198549694611,0,0,7.8958,S,Third,man,True,Southampton,no,True
0,3,male,31.065876522465345,0,0,8.05,S,Third,man,True,Southampton,no,True
1,3,female,19.411428571428573,0,0,7.7875,Q,Third,woman,False,Queenstown,yes,True
0,3,male,31.065876522465345,0,0,8.05,S,Third,man,True,Southampton,no,True
0,3,male,31.065876522465345,0,0,8.05,S,Third,man,True,Southampton,no,True
0,3,male,26.76198549694611,0,0,7.8958,S,Third,man,True,Southampton,no,True
1,3,male,26.2709582084582,0,0,7.775,S,Third,man,True,Southampton,yes,True
1,3,female,29.235142857142854,1,0,24.15,Q,Third,woman,False,Queenstown,yes,False
0,3,male,31.065876522465345,0,0,8.05,S,Third,man,True,Southampton,no,True
0,3,male,48.25650595238094,0,0,7.75,Q,Third,man,True,Queenstown,no,True
1,3,female,27.94,1,1,22.3583,C,Third,woman,False,Cherbourg,yes,False
0,3,female,31.870714285714286,0,2,15.2458,C,Third,woman,False,Cherbourg,no,False
0,3,male,31.996284812409804,0,0,7.3125,S,Third,man,True,Southampton,no,True
0,3,male,30.015,0,0,8.6625,S,Third,man,True,Southampton,no,True
0,3,male,20.858166666666666,8,2,69.55,S,Third,man,True,Southampton,no,False
1,1,female,33.755,0,1,55.0,S,First,woman,False,Southampton,yes,False
0,1,male,60.191688311688296,0,0,25.925,S,First,man,True,Southampton,no,True
0,3,male,26.001857142857144,3,1,25.4667,S,Third,man,True,Southampton,no,False
0,3,female,26.243166666666667,8,2,69.55,S,Third,woman,False,Southampton,no,False
0,2,male,28.917333333333335,0,0,15.05,C,Second,man,True,Cherbourg,no,True
0,1,male,49.31,0,0,50.0,S,First,man,True,Southampton,no,True
1,3,female,28.552777777777777,1,0,15.5,Q,Third,woman,False,Queenstown,yes,False
0,3,male,48.25650595238094,0,0,7.75,Q,Third,man,True,Queenstown,no,True
1,3,female,18.63142857142857,0,0,7.75,Q,Third,woman,False,Queenstown,yes,True
0,3,male,20.858166666666666,8,2,69.55,S,Third,man,True,Southampton,no,False
0,3,male,33.789291666666664,1,0,7.75,Q,Third,man,True,Queenstown,no,False
0,3,male,26.76198549694611,0,0,7.8958,S,Third,man,True,Southampton,no,True
0,3,female,26.63,3,1,25.4667,S,Third,woman,False,Southampton,no,False
0,3,female,32.01066666666667,0,0,7.55,S,Third,woman,False,Southampton,no,True
0,3,female,28.22883333333334,1,0,14.4542,C,Third,woman,False,Cherbourg,no,False
1,3,female,28.552777777777777,1,0,15.5,Q,Third,woman,False,Queenstown,yes,False
0,3,male,31.996284812409804,0,0,7.25,S,Third,man,True,Southampton,no,True
1,1,female,29.72904761904762,0,0,79.2,C,First,woman,False,Cherbourg,yes,True
0,3,male,48.25650595238094,0,0,7.75,Q,Third,man,True,Queenstown,no,True
0,3,female,27.677333333333337,0,0,7.75,Q,Third,woman,False,Queenstown,no,True
0,1,male,56.26333333333333,0,0,31.0,S,First,man,True,Southampton,no,True
1,3,female,18.63142857142857,0,0,7.75,Q,Third,woman,False,Queenstown,yes,True
0,2,male,34.656459437621194,0,0,0.0,S,Second,man,True,Southampton,no,True
0,1,male,60.441688311688296,0,0,26.0,S,First,man,True,Southampton,no,True
0,1,male,39.405,0,0,27.7208,C,First,man,True,Cherbourg,no,True
1,1,male,35.7725,0,0,30.5,S,First,man,True,Southampton,yes,True
1,3,female,18.63142857142857,0,0,7.75,Q,Third,woman,False,Queenstown,yes,True
1,3,male,24.782666666666664,2,0,23.25,Q,Third,man,True,Queenstown,yes,False
1,2,female,34.305,0,0,12.35,Q,Second,woman,False,Queenstown,yes,True
0,3,male,31.065876522465345,0,0,8.05,S,Third,man,True,Southampton,no,True
1,1,female,31.601999999999997,0,0,110.8833,C,First,woman,False,Cherbourg,yes,True
0,3,male,20.858166666666666,8,2,69.55,S,Third,man,True,Southampton,no,False
1,3,female,25.296,2,0,23.25,Q,Third,woman,False,Queenstown,yes,False
1,1,female,36.971333333333334,1,0,133.65,S,First,woman,False,Southampton,yes,False
0,3,male,26.76198549694611,0,0,7.8958,S,Third,man,True,Southampton,no,True
1,3,female,24.857777777777777,1,0,16.1,S,Third,woman,False,Southampton,yes,False
0,1,male,55.52,0,0,35.0,S,First,man,True,Southampton,no,True
0,3,male,35.571486111111106,0,0,7.225,C,Third,man,True,Cherbourg,no,True
1,3,female,20.651428571428568,0,0,7.8792,Q,Third,woman,False,Queenstown,yes,True
1,3,female,20.651428571428568,0,0,7.8792,Q,Third,woman,False,Queenstown,yes,True
0,3,male,35.90741666666667,1,0,15.5,Q,Third,man,True,Queenstown,no,False
1,3,female,18.000999999999998,0,0,7.2292,C,Third,woman,False,Cherbourg,yes,True
1,3,female,18.63142857142857,0,0,7.75,Q,Third,woman,False,Queenstown,yes,True
1,1,female,39.473333333333336,1,0,82.1708,C,First,woman,False,Cherbourg,yes,False
0,3,male,26.76198549694611,0,0,7.8958,S,Third,man,True,Southampton,no,True
0,3,male,30.169083333333333,0,0,7.7292,Q,Third,man,True,Queenstown,no,True
0,3,female,26.63,3,1,25.4667,S,Third,woman,False,Southampton,no,False
0,3,male,26.76198549694611,0,0,7.8958,S,Third,man,True,Southampton,no,True
0,3,male,24.028059523809524,0,0,6.8583,Q,Third,man,True,Queenstown,no,True
0,2,male,34.656459437621194,0,0,0.0,S,Second,man,True,Southampton,no,True
0,3,female,29.420724222123344,0,0,8.05,S,Third,woman,False,Southampton,no,True
0,3,male,33.556181692920084,0,0,7.8958,C,Third,man,True,Cherbourg,no,True
0,3,male,31.996284812409804,0,0,7.25,S,Third,man,True,Southampton,no,True
0,3,male,48.25650595238094,0,0,7.75,Q,Third,man,True,Queenstown,no,True
1,3,female,24.857777777777777,1,0,16.1,S,Third,woman,False,Southampton,yes,False
1,3,male,23.112091630591625,0,0,8.1125,S,Third,man,True,Southampton,yes,True
0,3,male,24.835333333333338,1,0,19.9667,S,Third,man,True,Southampton,no,False
0,3,male,31.065876522465345,0,0,8.05,S,Third,man,True,Southampton,no,True
1,1,female,38.22933333333333,1,0,51.8625,S,First,woman,False,Southampton,yes,False
0,3,male,48.25650595238094,0,0,7.75,Q,Third,man,True,Queenstown,no,True
0,3,male,31.065876522465345,0,0,8.05,S,Third,man,True,Southampton,no,True
0,2,male,34.656459437621194,0,0,0.0,S,Second,man,True,Southampton,no,True
0,3,male,30.169083333333333,0,0,7.725,Q,Third,man,True,Queenstown,no,True
0,3,male,31.996284812409804,0,0,7.25,S,Third,man,True,Southampton,no,True
0,1,male,47.13,0,0,52.0,S,First,man,True,Southampton,no,True
0,2,male,34.656459437621194,0,0,0.0,S,Second,man,True,Southampton,no,True
0,3,female,26.63,3,1,25.4667,S,Third,woman,False,Southampton,no,False
0,3,male,24.835333333333338,1,0,19.9667,S,Third,man,True,Southampton,no,False
0,3,male,23.082333333333334,0,0,14.4583,C,Third,man,True,Cherbourg,no,True
0,3,male,26.63047619047619,0,0,15.1,S,Third,man,True,Southampton,no,True
0,3,female,23.518125,0,0,7.6292,Q,Third,woman,False,Queenstown,no,True
1,1,male,40.09880555555556,0,0,26.55,S,First,man,True,Southampton,yes,True
0,3,male,31.065876522465345,0,0,8.05,S,Third,man,True,Southampton,no,True
0,3,male,34.954232142857144,0,0,24.15,Q,Third,man,True,Queenstown,no,True
0,3,male,35.571486111111106,0,0,7.225,C,Third,man,True,Cherbourg,no,True
0,3,male,26.966916666666663,0,0,7.2292,C,Third,man,True,Cherbourg,no,True
0,1,male,27.47,0,0,221.7792,S,First,man,True,Southampton,no,True
0,3,male,26.966916666666663,0,0,7.2292,C,Third,man,True,Cherbourg,no,True
1,3,female,28.0,0,2,22.3583,C,Third,woman,False,Cherbourg,yes,False
0,3,male,23.780476190476193,0,0,14.5,S,Third,man,True,Southampton,no,True
1,2,male,29.70866666666667,0,0,13.8625,C,Second,man,True,Cherbourg,yes,True
0,3,male,37.26078571428572,0,0,7.8292,Q,Third,man,True,Queenstown,no,True
0,1,male,26.546999999999997,0,0,227.525,C,First,man,True,Cherbourg,no,True
0,3,male,48.25650595238094,0,0,7.75,Q,Third,man,True,Queenstown,no,True
0,3,male,31.065876522465345,0,0,8.05,S,Third,man,True,Southampton,no,True
0,3,female,29.420724222123344,0,0,8.05,S,Third,woman,False,Southampton,no,True
0,3,male,26.966916666666663,0,0,7.2292,C,Third,man,True,Cherbourg,no,True
1,3,female,18.63142857142857,0,0,7.75,Q,Third,woman,False,Queenstown,yes,True
0,3,female,27.618833333333342,1,0,14.4583,C,Third,woman,False,Cherbourg,no,False
0,3,male,32.55166666666667,0,0,8.7125,C,Third,man,True,Cherbourg,no,True
0,3,male,31.065876522465345,0,0,8.05,S,Third,man,True,Southampton,no,True
0,3,female,27.513375,0,2,7.75,Q,Third,woman,False,Queenstown,no,False
1,2,female,33.667725468975476,0,0,33.0,S,Second,woman,False,Southampton,yes,True
0,3,male,35.571486111111106,0,0,7.225,C,Third,man,True,Cherbourg,no,True
0,3,male,26.76198549694611,0,0,7.8958,S,Third,man,True,Southampton,no,True
0,1,male,43.55,0,0,42.4,S,First,man,True,Southampton,no,True
0,3,male,26.587285714285713,0,0,7.05,S,Third,man,True,Southampton,no,True
1,3,female,28.552777777777777,1,0,15.5,Q,Third,woman,False,Queenstown,yes,False
0,3,male,48.25650595238094,0,0,7.75,Q,Third,man,True,Queenstown,no,True
0,3,male,30.169083333333333,0,0,7.7333,Q,Third,man,True,Queenstown,no,True
0,1,male,41.999,0,0,0.0,S,First,man,True,Southampton,no,True
0,3,male,26.988000000000003,1,0,16.1,S,Third,man,True,Southampton,no,False
1,3,male,29.31457142857143,0,0,56.4958,S,Third,man,True,Southampton,yes,True
0,3,male,35.71033333333333,0,0,7.55,S,Third,man,True,Southampton,no,True
0,3,male,26.76198549694611,0,0,7.8958,S,Third,man,True,Southampton,no,True
1,3,female,20.921428571428567,0,0,7.8292,Q,Third,woman,False,Queenstown,yes,True
0,3,male,26.76198549694611,0,0,7.8958,S,Third,man,True,Southampton,no,True
0,3,male,29.138847832722835,0,0,7.775,S,Third,man,True,Southampton,no,True
1,1,female,38.22933333333333,1,0,52.0,S,First,woman,False,Southampton,yes,False
0,2,male,34.656459437621194,0,0,0.0,S,Second,man,True,Southampton,no,True
0,3,female,25.328114406426906,0,0,8.1375,Q,Third,woman,False,Queenstown,no,True
1,3,male,29.31457142857143,0,0,56.4958,S,Third,man,True,Southampton,yes,True
1,3,female,16.875999999999998,0,0,7.7333,Q,Third,woman,False,Queenstown,yes,True
1,3,male,25.849,1,1,15.2458,C,Third,man,True,Cherbourg,yes,False
0,1,male,57.97458028083025,0,0,26.55,S,First,man,True,Southampton,no,True
0,3,male,30.42173214285714,0,0,15.5,Q,Third,man,True,Queenstown,no,True
1,3,female,16.875999999999998,0,0,7.7375,Q,Third,woman,False,Queenstown,yes,True
0,2,male,34.656459437621194,0,0,0.0,S,Second,man,True,Southampton,no,True
0,3,male,26.76198549694611,0,0,7.8958,S,Third,man,True,Southampton,no,True
0,3,male,26.76198549694611,0,0,7.8958,S,Third,man,True,Southampton,no,True
1,1,male,64.9625,0,0,30.0,S,First,man,True,Southampton,yes,True
0,3,male,23.780476190476193,0,0,14.5,S,Third,man,True,Southampton,no,True
0,1,male,45.39,0,0,39.6,C,First,man,True,Cherbourg,no,True
0,3,male,34.30619444444445,1,0,24.15,Q,Third,man,True,Queenstown,no,False
0,3,male,35.571486111111106,0,0,7.225,C,Third,man,True,Cherbourg,no,True
0,3,male,48.25650595238094,0,0,7.75,Q,Third,man,True,Queenstown,no,True
0,3,male,30.169083333333333,0,0,7.7375,Q,Third,man,True,Queenstown,no,True
0,3,male,34.02,1,2,23.45,S,Third,man,True,Southampton,no,False
0,3,male,48.25650595238094,0,0,7.75,Q,Third,man,True,Queenstown,no,True
0,3,female,26.243166666666667,8,2,69.55,S,Third,woman,False,Southampton,no,False
0,1,male,54.35,0,0,30.6958,C,First,man,True,Cherbourg,no,True
0,1,male,41.999,0,0,0.0,S,First,man,True,Southampton,no,True
0,3,male,25.02884523809524,0,0,6.95,Q,Third,man,True,Queenstown,no,True
0,3,male,30.977249999999998,0,0,56.4958,S,Third,man,True,Southampton,no,True
1,3,male,29.83383333333333,0,0,7.75,Q,Third,man,True,Queenstown,yes,True
0,3,male,26.966916666666663,0,0,7.2292,C,Third,man,True,Cherbourg,no,True
0,3,male,31.065876522465345,0,0,8.05,S,Third,man,True,Southampton,no,True
1,1,male,36.72,0,0,29.7,C,First,man,True,Cherbourg,yes,True
0,3,male,20.858166666666666,8,2,69.55,S,Third,man,True,Southampton,no,False
1,1,female,37.63666666666666,1,0,89.1042,C,First,woman,False,Cherbourg,yes,False
0,3,male,26.966916666666663,0,0,7.2292,C,Third,man,True,Cherbourg,no,True
0,3,female,26.243166666666667,8,2,69.55,S,Third,woman,False,Southampton,no,False
0,3,male,24.816926406926406,0,0,9.5,S,Third,man,True,Southampton,no,True
0,3,male,26.76198549694611,0,0,7.8958,S,Third,man,True,Southampton,no,True
0,3,female,32.61,1,2,23.45,S,Third,woman,False,Southampton,no,False
